timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1568099221688,314,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-4,,true,,2688,995,9,9,314,298,50
1568099222298,17,403 /app/rest/account,200,OK,manual assign job 1-7,text,true,,1679,475,10,10,17,0,0
1568099221987,306,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-7,,true,,2691,995,10,10,306,63,51
1568099222090,287,285 /app/authentication,200,OK,manual assign job 1-8,,true,,1012,520,10,10,287,0,49
1568099222441,17,403 /app/rest/account,200,OK,manual assign job 1-8,text,true,,1670,475,10,10,17,0,0
1568099222188,285,285 /app/authentication,200,OK,manual assign job 1-9,,true,,1012,520,10,10,285,0,51
1568099222090,304,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-8,,true,,2682,995,10,10,304,93,49
1568099222492,17,403 /app/rest/account,200,OK,manual assign job 1-9,text,true,,1676,475,10,10,17,0,0
1568099222187,302,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-9,,true,,2688,995,10,10,302,64,51
1568099222288,275,285 /app/authentication,200,OK,manual assign job 1-10,,true,,1012,521,10,10,275,0,46
1568099222572,28,403 /app/rest/account,200,OK,manual assign job 1-10,text,true,,1678,475,10,10,28,0,0
1568099222287,303,authenticate,200,"Number of samples in transaction : 2, number of failing samples : 0",manual assign job 1-10,,true,,2690,996,10,10,303,39,46
1568099222327,440,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,10,10,0,0,0
1568099222503,242,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,10,10,0,0,0
1568099222295,491,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,10,10,0,0,0
1568099222569,204,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,10,10,0,0,0
1568099222307,497,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,10,10,0,0,0
1568099222792,19,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-4,text,false,,1012,852,10,10,19,0,0
1568099222804,17,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-5,text,false,,1012,852,10,10,17,0,0
1568099222807,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-9,text,false,,1012,852,10,10,15,0,0
1568099222400,412,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,10,10,0,0,0
1568099222814,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-1,text,false,,1012,852,10,10,15,0,0
1568099222813,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-1,,false,,1012,852,10,10,15,19,0
1568099222302,539,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,10,10,0,0,0
1568099222798,16,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-8,text,false,,1012,852,10,10,16,0,0
1568099222650,200,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,10,10,0,0,0
1568099222807,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-9,,false,,1012,852,10,10,15,23,0
1568099222322,517,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,10,10,0,0,0
1568099222275,561,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,10,10,0,0,0
1568099222792,19,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-4,,false,,1012,852,10,10,19,23,0
1568099222846,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-7,text,false,,1012,852,10,10,15,0,0
1568099222797,16,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-8,,false,,1012,852,10,10,16,53,0
1568099222804,17,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-5,,false,,1012,852,10,10,17,18,0
1568099222858,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-6,text,false,,1012,852,10,10,15,0,0
1568099222877,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-3,text,false,,1012,852,10,10,15,0,0
1568099222886,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-2,text,false,,1013,852,10,10,15,0,0
1568099222845,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-7,,false,,1012,852,10,10,15,30,0
1568099222857,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-6,,false,,1012,852,10,10,15,25,0
1568099222877,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-3,,false,,1012,852,10,10,15,19,0
1568099222885,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-2,,false,,1013,852,10,10,15,43,0
1568099222944,200,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,10,10,0,0,0
1568099222855,238,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,10,10,0,0,0
1568099222870,239,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,10,10,0,0,0
1568099222887,246,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,10,10,0,0,0
1568099223160,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-1,text,false,,1012,852,10,10,15,0,0
1568099223151,18,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-7,text,false,,1012,852,10,10,18,0,0
1568099223159,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-1,,false,,1012,852,10,10,15,8,0
1568099223173,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-9,text,false,,1013,852,10,10,15,0,0
1568099223177,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-4,text,false,,1012,852,10,10,15,0,0
1568099223177,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-4,,false,,1012,852,10,10,15,13,0
1568099223151,18,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-7,,false,,1012,852,10,10,18,18,0
1568099222968,259,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,10,10,0,0,0
1568099222892,332,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,10,10,0,0,0
1568099223173,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-9,,false,,1013,852,10,10,15,13,0
1568099222895,343,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,10,10,0,0,0
1568099223007,252,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,10,10,0,0,0
1568099223233,18,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-3,text,false,,1012,852,10,10,18,0,0
1568099222956,299,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,10,10,0,0,0
1568099223253,18,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-8,text,false,,1013,852,10,10,18,0,0
1568099223279,16,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-5,text,false,,1013,852,10,10,16,0,0
1568099223232,18,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-3,,false,,1012,852,10,10,18,45,0
1568099223296,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-6,text,false,,1012,852,10,10,15,0,0
1568099223253,18,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-8,,false,,1013,852,10,10,18,27,0
1568099223290,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-2,text,false,,1012,852,10,10,15,0,0
1568099223295,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-6,,false,,1012,852,10,10,15,19,0
1568099223279,16,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-5,,false,,1013,852,10,10,16,26,0
1568099223290,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-2,,false,,1012,852,10,10,15,62,0
1568099223201,229,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,10,10,0,0,0
1568099223265,150,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,10,10,0,0,0
1568099223216,202,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,10,10,0,0,0
1568099223223,275,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,10,10,0,0,0
1568099223496,17,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-9,text,false,,1012,852,10,10,17,0,0
1568099223498,16,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-4,text,false,,1012,852,10,10,16,0,0
1568099223328,198,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,10,10,0,0,0
1568099223497,16,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-4,,false,,1012,852,10,10,16,21,0
1568099223506,16,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-7,text,false,,1013,852,10,10,16,0,0
1568099223496,17,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-9,,false,,1012,852,10,10,17,20,0
1568099223346,155,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,10,10,0,0,0
1568099223370,157,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,10,10,0,0,0
1568099223369,196,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,10,10,0,0,0
1568099223479,67,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-1,text,false,,1012,852,10,10,67,0,51
1568099223571,16,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-8,text,false,,1012,852,10,10,16,0,0
1568099223537,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-3,text,false,,1012,852,10,10,15,0,0
1568099223506,16,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-7,,false,,1013,852,10,10,16,18,0
1568099223478,67,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-1,,false,,1012,852,10,10,67,54,51
1568099223571,16,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-8,,false,,1012,852,10,10,16,15,0
1568099223536,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-3,,false,,1012,852,10,10,15,53,0
1568099223576,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-5,text,false,,1012,852,10,10,15,0,0
1568099223595,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-6,text,false,,1012,852,10,10,15,0,0
1568099223576,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-5,,false,,1012,852,10,10,15,29,0
1568099223595,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-6,,false,,1012,852,10,10,15,21,0
1568099223434,175,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,10,10,0,0,0
1568099223544,155,JSR223 Sampler,200,OK,manual assign job 1-9,text,true,,320,0,10,10,0,0,0
1568099223540,171,JSR223 Sampler,200,OK,manual assign job 1-4,text,true,,320,0,10,10,0,0,0
1568099223678,66,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-2,text,false,,1013,852,10,10,66,0,48
1568099223678,66,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-2,,false,,1013,852,10,10,66,36,48
1568099223731,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-9,text,false,,1013,852,10,10,15,0,0
1568099223731,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-9,,false,,1013,852,10,10,15,44,0
1568099222569,810,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-9,,false,,5330,3408,10,10,62,431,0
1568099223743,71,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-4,text,false,,1012,852,10,10,71,0,54
1568099223618,181,JSR223 Sampler,200,OK,manual assign job 1-3,text,true,,320,0,10,10,0,0,0
1568099223743,71,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-4,,false,,1012,852,10,10,71,11,54
1568099223607,227,JSR223 Sampler,200,OK,manual assign job 1-7,text,true,,320,0,9,9,0,0,0
1568099222327,1180,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-4,,false,,5328,3408,10,10,121,342,54
1568099223652,215,JSR223 Sampler,200,OK,manual assign job 1-5,text,true,,320,0,8,8,0,0,0
1568099223617,252,JSR223 Sampler,200,OK,manual assign job 1-8,text,true,,320,0,8,8,0,0,0
1568099223854,17,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-7,text,false,,1012,852,8,8,17,0,0
1568099223854,17,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-7,,false,,1012,852,8,8,17,5,0
1568099222400,1180,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-7,,false,,5329,3408,8,8,66,300,0
1568099223615,267,JSR223 Sampler,200,OK,manual assign job 1-1,text,true,,320,0,8,8,0,0,0
1568099223875,17,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-8,text,false,,1012,852,7,7,17,0,0
1568099223875,17,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-8,,false,,1012,852,7,7,17,4,0
1568099223835,67,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-3,text,false,,1012,852,7,7,67,0,51
1568099222503,1048,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-8,,false,,5329,3408,7,7,67,349,0
1568099223887,16,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-1,text,false,,1013,852,7,7,16,0,0
1568099223661,239,JSR223 Sampler,200,OK,manual assign job 1-6,text,true,,320,0,7,7,0,0,0
1568099223835,67,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-3,,false,,1012,852,7,7,67,9,51
1568099223887,16,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-1,,false,,1013,852,7,7,16,9,0
1568099222322,1270,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-3,,false,,5328,3408,7,7,115,325,51
1568099222307,1344,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-1,,false,,5329,3408,7,7,113,268,51
1568099223791,135,JSR223 Sampler,200,OK,manual assign job 1-2,text,true,,320,0,4,4,0,0,0
1568099223872,66,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-5,text,false,,1012,852,4,4,66,0,50
1568099223872,66,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-5,,false,,1012,852,4,4,66,5,50
1568099223931,15,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-2,text,false,,1012,852,4,4,15,0,0
1568099222294,1320,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-5,,false,,5329,3408,4,4,114,334,50
1568099223931,15,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-2,,false,,1012,852,4,4,15,7,0
1568099222275,1234,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-2,,false,,5330,3408,4,4,111,449,48
1568099223914,65,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-6,text,false,,1012,852,2,2,65,0,48
1568099223914,65,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-6,,false,,1012,852,2,2,65,6,48
1568099222301,1383,ManualAssign100,,"Number of samples in transaction : 8, number of failing samples : 4",manual assign job 1-6,,false,,5328,3408,2,2,110,308,48
1568099222867,1930,HTTPREQ Manaul Assign,200,OK,manual assign job 1-10,text,true,,1023,852,1,1,1929,0,0
1568099222866,1930,ManualAssignThread,200,"Number of samples in transaction : 1, number of failing samples : 0",manual assign job 1-10,,true,,1023,852,1,1,1929,6,0
1568099224808,55,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,1,1,0,0,0
1568099224868,68,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-10,text,false,,1012,852,1,1,68,0,50
1568099224868,68,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-10,,false,,1012,852,1,1,68,4,50
1568099224944,53,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,1,1,0,0,0
1568099225002,18,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-10,text,false,,1013,852,1,1,18,0,0
1568099225002,18,ManualAssignThread,,"Number of samples in transaction : 1, number of failing samples : 1",manual assign job 1-10,,false,,1013,852,1,1,18,4,0
1568099225028,84,JSR223 Sampler,200,OK,manual assign job 1-10,text,true,,320,0,1,1,0,0,0
1568099225119,17,HTTPREQ Manaul Assign,400,Bad Request,manual assign job 1-10,text,false,,1012,852,1,1,17,0,0
